UnitName,Tag,DictName,StateIndex,EventName,EventIndex,Key,Value
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_listStaticBuffData,0,,0,m_Condition,{'m_SkillStrID': 'SS_NKM_SHIP_PATROL_VEHCLE_ESPR_PASSIVE1'}
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_listStaticBuffData,0,,0,m_BuffStrID,SHIP_BUFF_PATROL_VEHCLE_ESPR_LV1
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_listStaticBuffData,0,,0,m_Condition,{'m_SkillStrID': 'SS_NKM_SHIP_PATROL_VEHCLE_ESPR_PASSIVE2'}
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_listStaticBuffData,0,,0,m_BuffStrID,SHIP_BUFF_PATROL_VEHCLE_ESPR_LV2
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_listStaticBuffData,0,,0,m_Condition,{'m_SkillStrID': 'SS_NKM_SHIP_PATROL_VEHCLE_ESPR_PASSIVE3'}
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_listStaticBuffData,0,,0,m_BuffStrID,SHIP_BUFF_PATROL_VEHCLE_ESPR_LV3
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_dicNKMUnitState,1,,0,m_StateName,USN_START
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_dicNKMUnitState,1,,0,m_AnimName,START
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_dicNKMUnitState,1,,0,m_bAnimLoop,False
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_dicNKMUnitState,1,,0,m_AnimEndChangeState,USN_ASTAND
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,1,m_listNKMEventSound,1,m_fEventTime,0/30
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,1,m_listNKMEventSound,1,m_fLocalVol,1.0
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,1,m_listNKMEventSound,1,m_PlayRate,1.0
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,1,m_listNKMEventSound,1,m_fFocusRange,1200.0
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,1,m_listNKMEventSound,1,m_listSoundName,['FX_COMBAT_ALL_MECHANIC_WORK_18']
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_dicNKMUnitState,2,,0,m_StateName,USN_DAMAGE_DOWN
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_dicNKMUnitState,2,,0,m_AnimName,DAMAGE_DOWN
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_dicNKMUnitState,2,,0,m_bAnimLoop,False
NKM_SHIP_PATROL_VEHCLE_ESPR,StateInfo,m_dicNKMUnitState,2,,0,m_AnimEndDyingState,USN_DAMAGE_DIE
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventGameSpeed,1,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventGameSpeed,1,m_fEventTime,10/30
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventGameSpeed,1,m_fGameSpeed,0.0
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventGameSpeed,1,m_fTrackingTime,3.0
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventCameraMove,1,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventCameraMove,1,m_fEventTimeMin,0
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventCameraMove,1,m_fEventTimeMax,0.5
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventCameraMove,1,m_bForce,True
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventCameraMove,1,m_fPosXOffset,0
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventCameraMove,1,m_fPosYOffset,200
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventCameraMove,1,m_fZoom,-100
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventCameraMove,1,m_fFocusBlur,0.3
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventCameraMove,1,m_fMoveTrackingTime,0.2
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventCameraMove,1,m_fZoomTrackingTime,1.0
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventCameraMove,1,m_fCameraRadius,0.0
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventSound,1,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventSound,1,m_fEventTime,1/30
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventSound,1,m_bStateEndTime,False
NKM_SHIP_PATROL_VEHCLE_ESPR,StateEvent,m_dicNKMUnitState,2,m_listNKMEventSound,1,m_listSoundName,['FX_COMBAT_MECHANIC_COFFIN_DAMAGE_DOWN']
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_UnitSizeX,250
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_UnitSizeY,280
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_bDieDeActive,False
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_SpriteScale,0.7
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_SpriteOffsetX,0
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_bShowGage,False
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_fForceRespawnZposMin,1.0
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_fForceRespawnZposMax,1.0
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_NKC_TEAM_COLOR_TYPE,NTCT_ONLY_SHADOW
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_fShadowOffsetX,0
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_fShadowOffsetY,50
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_fShadowScaleX,1
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_fShadowScaleY,1
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_fShadowRotateX,250
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_fShadowRotateZ,-140
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_fGageScaleX,200
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_fGageOffsetX,0
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_fGageOffsetY,300
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_SeeTarget,False
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_SeeRange,900
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_SeeRangeMax,1000
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_TargetNearRange,800
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_NKM_FIND_TARGET_TYPE,NFTT_NEAR_ENEMY
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_bTargetNoChange,True
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_AttackedTargetTime,1
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_bAttackedTarget,True
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_bNoMove,True
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_bNoDamageState,True
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_fDamageUpFactor,0.0
NKM_SHIP_PATROL_VEHCLE_ALT,BasicInfo,,0,,0,m_bImmuneStun,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateSet,m_listAttackStateData,0,,0,m_NKM_ATTACK_STATE_DATA_TYPE,NASDT_NORMAL
NKM_SHIP_PATROL_VEHCLE_ALT,StateSet,m_listAttackStateData,0,,0,m_StateName,USN_ATTACK1
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_listAirAttackStateData,0,,0,m_NKM_ATTACK_STATE_DATA_TYPE,NASDT_NORMAL
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_listAirAttackStateData,1,,0,m_StateName,USN_ATTACK1_AIR
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_listStaticBuffData,1,,0,m_Condition,{'m_SkillStrID': 'SS_NKM_SHIP_A_VEHICLE_ALT_PASSIVE1'}
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_listStaticBuffData,1,,0,m_BuffStrID,SHIP_BUFF_VEHICLE_ALT_PASSIVE_LV1
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_listStaticBuffData,1,,0,m_BuffLevel,1
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_listStaticBuffData,1,,0,m_Condition,{'m_SkillStrID': 'SS_NKM_SHIP_A_VEHICLE_ALT_PASSIVE2'}
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_listStaticBuffData,1,,0,m_BuffStrID,SHIP_BUFF_VEHICLE_ALT_PASSIVE_LV2
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_listStaticBuffData,1,,0,m_Condition,{'m_SkillStrID': 'SS_NKM_SHIP_A_VEHICLE_ALT_PASSIVE3'}
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_listStaticBuffData,1,,0,m_BuffStrID,SHIP_BUFF_VEHICLE_ALT_PASSIVE_LV3
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,2,,0,m_StateName,USN_START
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,2,,0,m_AnimName,START
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,2,,0,m_bAnimLoop,False
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,2,,0,m_bShowGage,False
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,2,,0,m_AnimEndChangeState,USN_ASTAND
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,3,,0,m_StateName,USN_ATTACK1
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,3,,0,m_AnimName,ATTACK1
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,3,,0,m_bAnimLoop,False
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,3,,0,m_fAnimSpeed,1.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,3,,0,m_NKM_SKILL_TYPE,NST_ATTACK
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,3,,0,m_StateCoolTime,1.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,3,,0,m_AnimEndChangeState,USN_ASTAND
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,3,m_listNKMEventAttack,1,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,3,m_listNKMEventAttack,1,m_fEventTimeMin,1/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,3,m_listNKMEventAttack,1,m_fEventTimeMax,1/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,3,m_listNKMEventAttack,1,m_fRangeMin,0.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,3,m_listNKMEventAttack,1,m_fRangeMax,1100.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,3,m_listNKMEventAttack,1,m_NKM_DAMAGE_TARGET_TYPE,NDTT_ENEMY
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,3,m_listNKMEventAttack,1,m_AttackUnitCount,1
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,3,m_listNKMEventAttack,1,m_DamageTempletName,DT_NKM_SHIP_A_VEHCLE_ATTACK1
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,4,,0,m_StateName,USN_ATTACK1_AIR
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,4,,0,m_AnimName,ATTACK_AIR1
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,4,,0,m_bAnimLoop,False
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,4,,0,m_fAnimSpeed,1.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,4,,0,m_NKM_SKILL_TYPE,NST_ATTACK
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,4,,0,m_StateCoolTime,1.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,4,,0,m_AnimEndChangeState,USN_ASTAND
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,4,m_listNKMEventAttack,1,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,4,m_listNKMEventAttack,1,m_fEventTimeMin,1/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,4,m_listNKMEventAttack,1,m_fEventTimeMax,1/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,4,m_listNKMEventAttack,1,m_fRangeMin,0.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,4,m_listNKMEventAttack,1,m_fRangeMax,1100.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,4,m_listNKMEventAttack,1,m_NKM_DAMAGE_TARGET_TYPE,NDTT_ENEMY
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,4,m_listNKMEventAttack,1,m_AttackUnitCount,1
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,4,m_listNKMEventAttack,1,m_DamageTempletName,DT_NKM_SHIP_A_VEHCLE_ATTACK1
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,5,,0,m_StateName,USN_SHIP_SKILL1
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,5,,0,m_AnimName,ASTAND
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,5,,0,m_bAnimLoop,False
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,5,,0,m_fAnimSpeed,1
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,5,,0,m_StateCoolTime,60
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,5,m_listNKMEventDamageEffect,1,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,5,m_listNKMEventDamageEffect,1,m_fEventTime,30/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,5,m_listNKMEventDamageEffect,1,m_DEName,DE_SS_NKM_SHIP_COFFIN_OBITAL_BEAM_STRIKE
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,5,m_listNKMEventDamageEffect,1,m_bShipSkillPos,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,6,,0,m_StateName,USN_SHIP_SKILL3
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,6,,0,m_AnimName,ASTAND
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,6,,0,m_bAnimLoop,False
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,6,,0,m_fAnimSpeed,1.5
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,6,,0,m_StateCoolTime,120
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventFadeWorld,1,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventFadeWorld,1,m_fEventTimeMin,0/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventFadeWorld,1,m_fEventTimeMax,9999/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventFadeWorld,1,m_fColorR,0.3
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventFadeWorld,1,m_fColorG,0.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventFadeWorld,1,m_fColorB,0.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventFadeWorld,1,m_fMapColorKeepTime,0.3
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventFadeWorld,1,m_fMapColorReturnTime,1
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,1,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,1,m_fEventTimeMin,0/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,1,m_fEventTimeMax,60/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,1,m_fPosXOffset,0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,1,m_fPosYOffset,300
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,1,m_fZoom,-200
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,1,m_fMoveTrackingTime,0.2
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,1,m_fZoomTrackingTime,0.2
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,1,m_fCameraRadius,0.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,2,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,2,m_fEventTimeMin,105/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,2,m_fEventTimeMax,150/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,2,m_fPosXOffset,2000
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,2,m_fPosYOffset,300
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,2,m_fMoveTrackingTime,1
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,2,m_fZoomTrackingTime,0.2
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraMove,2,m_fCameraRadius,0.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraCrash,1,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraCrash,1,m_fEventTime,100/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraCrash,1,m_CameraCrashType,NCCT_UP_DOWN
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraCrash,1,m_fCameraCrashSpeed,-300.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraCrash,1,m_fCameraCrashAccel,1000.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraCrash,1,m_fCameraCrashGap,15.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,6,m_listNKMEventCameraCrash,1,m_fCameraCrashTime,2
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,7,,0,m_StateName,USN_DAMAGE_DOWN
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,7,,0,m_AnimName,DAMAGE_DOWN
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,7,,0,m_bAnimLoop,False
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventSound,1,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventSound,1,m_fEventTime,1/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventSound,1,m_bStateEndTime,False
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventSound,1,m_listSoundName,['FX_COMBAT_MECHANIC_COFFIN_DAMAGE_DOWN']
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventSound,1,m_b3D,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventSound,1,m_bLoop,False
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventSound,1,m_PlayRate,1.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventSound,1,m_bStopSound,False
NKM_SHIP_PATROL_VEHCLE_ALT,StateInfo,m_dicNKMUnitState,7,,0,m_AnimEndDyingState,USN_DAMAGE_DIE
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventGameSpeed,1,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventGameSpeed,1,m_fEventTime,10/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventGameSpeed,1,m_fGameSpeed,0.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventGameSpeed,1,m_fTrackingTime,3.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,1,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,1,m_fEventTime,0/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,1,m_CameraCrashType,NCCT_UP_DOWN
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,1,m_fCameraCrashSpeed,-300.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,1,m_fCameraCrashAccel,1000.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,1,m_fCameraCrashGap,5.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,1,m_fCameraCrashTime,2
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,2,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,2,m_fEventTime,10/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,2,m_CameraCrashType,NCCT_UP_DOWN
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,2,m_fCameraCrashSpeed,-300.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,2,m_fCameraCrashAccel,1000.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,2,m_fCameraCrashGap,5.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,2,m_fCameraCrashTime,0.3
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,3,m_bAnimTime,True
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,3,m_fEventTime,20/30
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,3,m_CameraCrashType,NCCT_UP_DOWN
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,3,m_fCameraCrashSpeed,-300.0
NKM_SHIP_PATROL_VEHCLE_ALT,StateEvent,m_dicNKMUnitState,7,m_listNKMEventCameraCrash,3,m_fCameraCrashAccel,1000.0
